exchange,stockCode,stockSymbol,companyName
NSE,7902,LFIC,Lakshmi Finance & Industrial Corp
NSE,1979,LAXMIMACH,Lakshmi Machine Works
NSE,4774,LAKPRE,Lakshmi Precision Screws
NSE,6412,LAMBODHARA,Lambodhara Textiles
NSE,13276,LANDMARK,Landmark Cars
NSE,16863,LPDC,Landmark Property Development
NSE,11483,LT,Larsen & Toubro
NSE,21713,LASA,Lasa Supergenerics
NSE,6818,LATENTVIEW,Latent View Analytics
NSE,15848,LATTEYS,Latteys Industries
NSE,19234,LAURUSLABS,Laurus Labs
NSE,6568,LAXMICOT,LAXMI COTSPIN LIMITED
NSE,18475,LGHL,Laxmi Goldrona House
NSE,2841,LXCHEM,Laxmi Organic Industries
NSE,7537,LCCINFOTEC,LCC Infotech
NSE,9372,LEMERITE,Le Merite Exports
NSE,14204,LRRPL,Lead Reclaim and Rubber Products
NSE,2606,LEMONTREE,Lemon Tree Hotels
NSE,14462,LEXUS,Lexus Granito
NSE,18321,LGBBROSLTD,LG Balakrishnan & Bros
NSE,16845,LGBFORGE,LGB Forge
NSE,11082,LIBAS,Libas Consumer
NSE,1994,LIBERTSHOE,Liberty Shoes
NSE,1997,LICHSGFIN,LIC Housing Finance
NSE,9480,LICI,LIC of India
NSE,578,LIKHITHA,Likhitha Infrastructure
NSE,6951,LINC,Linc Pen & Plastics
NSE,11596,LINCOLN,Lincoln Pharmaceuticals
NSE,1627,LINDEINDIA,Linde India
NSE,11472,LLOYDS,Lloyds Luxuries
NSE,17313,LLOYDSME,Lloyds Metals & Energy
NSE,17801,LSIL,Lloyds Steel Industries
NSE,13439,LOKESHMACH,Lokesh Machines
NSE,14929,LAL,Lorenzini Apparels
NSE,16811,LOTUSEYE,Lotus Eye Hospital
NSE,22415,LOVABLE,Lovable Lingerie
NSE,10590,LOYALTEX,Loyal Textile Mills
NSE,13816,DAAWAT,LT Foods
NSE,17818,LTIM,LTI Mindtree
NSE,14014,LUMAXTECH,Lumax Auto Technologies
NSE,2018,LUMAXIND,Lumax Industries
NSE,10440,LUPIN,Lupin
NSE,11301,LUXIND,Lux Industries
NSE,2028,LYKALABS,Lyka Labs
NSE,31468,LYPSAGEMS,Lypsa Gems Jewellery
NSE,13285,M&MFIN,M&M Financial Services
NSE,15018,MAANALU,Maan Aluminium
NSE,22347,MACPOWER,Macpower CNC Machines
NSE,3220,LODHA,Macrotech Developers
NSE,22360,MCL,Madhav Copper
NSE,15151,MADHAV,Madhav Marble & Granites
NSE,13668,MADHUCON,Madhucon Projects
NSE,12686,MBAPL,Madhya Bharat Agro
NSE,21792,MPTODAY,Madhya Pradesh Today Media
NSE,4911,MADRASFERT,Madras Fertilizers
NSE,21392,MAGADSUGAR,Magadh Sugar & Energy
NSE,14961,MAGNUM,Magnum Ventures
NSE,17088,MAGSON,Magson Retail and Distribution
NSE,8679,MAHAPEXLTD,Maha Rashtra Apex Corporation
NSE,7889,MHLXMIRU,Mahalaxmi Rubtech
NSE,17531,MAHASTEEL,Mahamaya Steel Industries
NSE,17534,MGL,Mahanagar Gas
NSE,2294,MTNL,Mahanagar Telephone Nigam
NSE,2085,MAHSCOOTER,Maharashtra Scooters
NSE,2088,MAHSEAMLES,Maharashtra Seamless
NSE,9577,MAHESHWARI,Maheshwari Logistics
NSE,2839,MAHICKRA,MAHICKRA CHEMICAL LIMITED
NSE,2031,M&M,Mahindra & Mahindra
NSE,17603,MAHEPC,Mahindra EPC Irrigation
NSE,17333,MHRIL,Mahindra Holidays
NSE,8050,MAHLIFE,Mahindra Lifespaces
NSE,385,MAHLOG,Mahindra Logistic
NSE,24538,MAITHANALL,Maithan Alloys
NSE,11218,MAKS,Maks Energy Solutions India
NSE,7965,MALLCOM,Mallcom India
NSE,13352,MALUPAPER,Malu Paper Mills
NSE,11884,MANINDS,Man Industries
NSE,18226,MANINFRA,Man Infraconstruction
NSE,15199,MANAKSIA,Manaksia
NSE,7420,MANAKALUCO,Manaksia Aluminium Company
NSE,7413,MANAKCOAT,Manaksia Coated Metals & Ind
NSE,7463,MANAKSTEEL,Manaksia Steels
NSE,13796,MANALIPETC,Manali Petrochemicals
NSE,19061,MANAPPURAM,Manappuram Finance
NSE,21697,MANAV,Manav Infra Projects
NSE,2106,MANGLMCEM,Mangalam Cement
NSE,11817,MANGALAM,Mangalam Drugs and Organics
NSE,1598,MGEL,Mangalam Global Enterprise
NSE,6422,MANORG,Mangalam Organics
NSE,10311,MWL,Mangalam Worldwide
NSE,15007,MANGCHEFER,Mangalore Chemicals & Fertilizers
NSE,2283,MRPL,Mangalore Refinery & Petroleum
NSE,20830,MOIL,Manganese Ore India
NSE,15380,MANKIND,Mankind Pharma
NSE,13760,MANOMAY,Manomay Tex India
NSE,10230,MANORAMA,Manorama Industries
NSE,13572,MANUGRAPH,Manugraph India
NSE,2112,MARALOVER,Maral Overseas
NSE,18659,MARATHON,Marathon NextGen Realty
NSE,4067,MARICO,Marico
NSE,1328,MARINE,MARINE ELECTRICAL (I) LTD
NSE,10579,MARKSANS,Marksans Pharma
NSE,6764,MARSHALL,MARSHALL MACHINES LTD
NSE,10999,MARUTI,Maruti Suzuki
NSE,2132,MDL,Marvel Decor
NSE,199,MASFIN,MAS Financial Services
NSE,18731,MASKINVEST,Mask Investments
NSE,2124,MASTEK,Mastek
NSE,21726,MATRIMONY,Matrimony.com
NSE,17022,MAWANASUG,Mawana Sugars
NSE,2142,MFSL,Max Financial Services
NSE,22377,MAXHEALTH,Max Healthcare Institute
NSE,22428,MAXIND,Max India
NSE,17468,MAXVIL,Max Ventures and Industries
NSE,28906,MAYURUNIQ,Mayur Uniquoters
NSE,509,MAZDOCK,Mazagon Dock Shipbuilders
NSE,18870,MAZDA,Mazda
NSE,18033,MBLINFRA,MBL Infrastructures
NSE,11943,MCLEODRUSS,McLeod Russel
NSE,13687,MBECL,McNally Bharat Engineering Co
NSE,14574,MCON,Mcon Rasayan India
NSE,6278,MEDICAMEQ,Medicamen Biotech
NSE,9667,MEDICO,Medico Remedies
NSE,7254,MEDPLUS,Medplus Health Services
NSE,10971,MEGAFLEX,Mega Flex Plastics
NSE,14793,MEGASOFT,Megasoft
NSE,8156,MEGASTAR,Megastar Foods
NSE,5382,MFL,MEGHMANI FINECHEM LIMITED
NSE,5394,MOL,MEGHMANI ORGANICS LIMITED
NSE,17950,MELSTAR,Melstar Information Technologies
NSE,6961,MENONBE,Menon Bearings
NSE,8771,MEP,MEP Infrastructure Developers
NSE,3289,METALFORGE,Metalyst Forgings
NSE,7242,METROBRAND,Metro Brands
NSE,9581,METROPOLIS,Metropolis Healthcare
NSE,7165,MICEL,MIC Electronics
NSE,159,MILTON,Milton Industries
NSE,25897,MINDACORP,Minda Corporation
NSE,8900,MINDPOOL,Mindpool Technologies
NSE,18053,MINDTECK,Mindteck India
NSE,14286,MAGOLDETF,MIRAEAMC - MAGOLDETF
NSE,6853,MIRCELECTR,MIRC Electronics
NSE,6665,MIRZAINT,Mirza International
NSE,2463,MIDHANI,Mishra Dhatu Nigam
NSE,8469,MITCON,MITCON Cons. & Engg. Services
NSE,18666,MITTAL,Mittal Life Style
NSE,16736,MKPL,MK Proteins
NSE,13844,MMFL,MM Forgings
NSE,16426,MMP,MMP Industries
NSE,17957,MMTC,MMTC
NSE,6934,MODIRUBBER,Modi Rubber
NSE,3316,MODISONLTD,Modison Metals
NSE,1426,MHHL,Mohini Health & Hygiene
NSE,29423,MOHITIND,Mohit Industries
NSE,3586,MOKSH,MOKSH ORNAMENTS LIMITED
NSE,6713,MOLDTKPAC,Mold-Tek Packaging
NSE,17625,MOLDTECH,Mold-Tek Technologies
NSE,7679,MONARCH,Monarch Networth Capital
NSE,5938,MONTECARLO,Monte Carlo Fashions
NSE,28877,MORARJEE,Morarjee Textiles
NSE,2259,MOREPENLAB,Morepen Laboratories
NSE,15051,MOS,Mos Utility
NSE,8596,MSUMI,Motherson Sumi Wiring
NSE,14947,MOTILALOFS,Motilal Oswal Financial Services
NSE,2268,MOTOGENFIN,Motor & General Finance
NSE,13502,MOXSH,Moxsh Overseas Educon
NSE,4503,MPHASIS,Mphasis
NSE,10578,MPSLTD,MPS
NSE,2277,MRF,MRF
NSE,8998,MRO-TEK,MRO-TEK Reality
NSE,1628,BECTORFOOD,Mrs. Bectors Food Specialities
NSE,11922,MSPL,MSP Steel & Power
NSE,9356,MSTCLTD,MSTC
NSE,31413,MTEDUCARE,MT Educare
NSE,2709,MTARTECH,MTAR Technologies
NSE,11325,MUKANDLTD,Mukand
NSE,8687,MUKTAARTS,Mukta Arts
NSE,31181,MCX,Multi Commodity Exchange
NSE,13511,MUNJALAU,Munjal Auto Industries
NSE,2307,MUNJALSHOW,Munjal Showa
NSE,9024,MURUDCERA,Murudeshwar Ceramics
NSE,19881,RADIOCITY,Music Broadcast
NSE,15082,RADIOCITY,MUSIC BROADCAST LIMITED
NSE,10415,MUTHOOTCAP,Muthoot Capital Services
NSE,23650,MUTHOOTFIN,Muthoot Finance
NSE,20314,NRAIL,N R Agarwal Industries
NSE,12848,N1NSETEST,N1NSETEST
NSE,20425,NACLIND,NACL Industries
NSE,18375,NDGL,Naga Dhunseri Group
NSE,2319,NCC,Nagarjuna Construction Company
NSE,17295,NAGAFERT,Nagarjuna Fertilizers & Chemicals
NSE,14943,NAGREEKCAP,Nagreeka Capital & Infrastructure
NSE,14705,NAGREEKEXP,Nagreeka Exports
NSE,15360,NAHARCAP,Nahar Capital & Financial Services
NSE,13106,NAHARINDUS,Nahar Industrial Enterprises
NSE,14445,NAHARPOLY,Nahar Poly Films
NSE,14440,NAHARSPING,Nahar Spinning Mills
NSE,5404,NGIL,Nakoda Group of Industries
NSE,6364,NATIONALUM,NALCO
NSE,11239,NSIL,Nalwa Sons Investments
NSE,31258,NDL,Nandan Denim
NSE,5516,JAIPURKURT,NANDANI CREATION LIMITED
NSE,11840,NH,Narayana Hrudayalaya
NSE,11627,NARMADA,Narmada Agrobase
NSE,3918,NATCOPHARM,Natco Pharma
NSE,11065,NATHBIOGEN,Nath Bio-Genes
NSE,13925,NFL,National Fertilizers
NSE,4014,NAVA,Nava Bharat Ventures
NSE,14672,NAVINFLUOR,Navin Fluorine International
NSE,10557,NAVKARCORP,Navkar Corporation
NSE,2385,NAVNETEDUL,Navneet Education
NSE,2987,NAZARA,Nazara Technologies
NSE,31415,NBCC,NBCC India
NSE,19111,NBIFIN,NBI Industrial Finance Company
NSE,14490,NCLIND,NCL Industries
NSE,14550,NDLVENTURE,NDL Ventures
NSE,22257,NDRAUTO,NDR Auto Components
NSE,11427,NDTV,NDTV
NSE,17384,NECCLTDPP,NECCLTD RS.5 PPD UP
NSE,11927,NECLIFE,Nectar Lifesciences
NSE,14761,NELCAST,Nelcast
NSE,2388,NELCO,NELCO
NSE,9917,NEOGEN,Neogen Chemicals
NSE,15409,NESCO,Nesco
NSE,17963,NESTLEIND,Nestle India
NSE,17433,NETWEB,Netweb Technologies
NSE,14111,NETWORK18,Network 18 Media
NSE,5299,NPST,Network People Services Tech
NSE,2406,NEULANDLAB,Neuland Laboratories
NSE,1164,NEWGEN,Newgen Software Technologies
NSE,9867,NEXTMEDIA,Next Mediaworks
NSE,10277,NGLFINE,NGL Fine Chem
NSE,17400,NHPC,NHPC
NSE,6592,NIDAN,Nidan Labs and Healthcare
NSE,11522,NIITLTD,NIIT
NSE,9253,NILAINFRA,Nila Infrastructures
NSE,7450,NILASPACES,Nila Spaces
NSE,2421,NILKAMAL,Nilkamal
NSE,14197,NINSYS,NINtec Systems
NSE,357,NAM-INDIA,Nippon Life India AMC
NSE,255,NIRAJ,Niraj Cement Structurals
NSE,18844,NIRAJISPAT,Niraj Ispat Industries
NSE,14722,NIRMAN,Nirman Agri Genetics
NSE,13300,NITCO,NITCO Tiles
NSE,13175,NITINSPIN,Nitin Spinners
NSE,3247,NITIRAJ,Nitiraj Engineers
NSE,2439,NKIND,NK Industries
NSE,8585,NLCINDIA,NLC India
NSE,15332,NMDC,NMDC
NSE,14180,NSLNISP,NMDC Steel
NSE,2442,NOCIL,NOCIL
NSE,10786,NOIDATOLL,Noida Toll Bridge
NSE,9431,NORBTEAEXP,Norben Tea & Exports
NSE,13522,NECCLTD,North Eastern Carrying Corp.
NSE,9007,NOVARTIND,Novartis India
NSE,7553,NRBBEARING,NRB Bearings
NSE,29737,NIBL,NRB Industrial Bearings
NSE,11630,NTPC,NTPC
NSE,10791,NUCLEUS,Nucleus Software
NSE,13675,NRL,Nupur Recyclers
NSE,2353,NURECA,Nureca
NSE,5426,NUVOCO,Nuvoco Vistas Corporation
NSE,6545,NYKAA,Nykaa
NSE,20242,OBEROIRLTY,Oberoi Realty
NSE,2475,ONGC,Oil and Natural Gas Corporation
NSE,8109,OILCOUNTUB,Oil Country Tubular
NSE,17438,OIL,Oil India
NSE,10637,OLECTRA,Olectra Greentech
NSE,24235,OMINFRAL,Om Infra
NSE,14125,OMAXAUTO,Omax Autos
NSE,14853,OMAXE,Omaxe
NSE,117,OMFURN,Omfurn India
NSE,9940,ONEPOINT,One Point One Solutions
NSE,25492,ONELIFECAP,Onelife Capital Advisors
NSE,15278,ONMOBILE,OnMobile Global
NSE,2481,ONWARDTEC,Onward Technologies
NSE,21469,OPTIEMUS,Optiemus Infracom
NSE,10738,OFSS,Oracle Financial Services Software
NSE,31479,ORBTEXP,Orbit Exports
NSE,929,ORCHPHARMA,Orchid Pharma
NSE,10163,ORICONENT,Oricon Enterprises
NSE,13114,ORIENTCER,Orient Abrasives
NSE,14278,ORIENTBELL,Orient Bell
NSE,30089,ORIENTCEM,Orient Cement
NSE,2972,ORIENTELEC,Orient Electric
NSE,20110,GREENPOWER,Orient Green Power
NSE,2496,ORIENTPPR,Orient Paper and Industries
NSE,18208,ORIENTLTD,Orient Press
NSE,10768,OAL,Oriental Aromatics
NSE,12231,OCCL,Oriental Carbon & Chemicals
NSE,2493,ORIENTHOT,Oriental Hotels
NSE,14346,ORIENTALTL,Oriental Trimex
NSE,8797,OBCL,Orissa Bengal Carrier
NSE,19931,ORISSAMINE,Orissa Minerals Development Comp
NSE,13321,ORTEL,Ortel Communications
NSE,2980,ORTINLAB,Ortin Laboratories
NSE,12643,OSIAHYPER,Osia Hyper Retail
NSE,2514,OSWALAGRO,Oswal Agro Mills
NSE,471,OSWALGREEN,Oswal Greentech
NSE,14413,PAGEIND,Page Industries
NSE,25468,PAISALO,Paisalo Digital
NSE,17197,PAKKA,Pakka
NSE,21387,PALASHSECU,Palash Securities
NSE,17062,PALREDTEC,Palred Technologies
NSE,4055,PANACEABIO,Panacea Biotec
NSE,16292,PANACHE,Panache Digilife
NSE,25392,PANAMAPET,Panama Petrochem
NSE,6141,PANSARI,PANSARI DEVELOPERS LTD
NSE,5637,PAR,PAR DRUGS AND CHEM LTD
NSE,9741,PARADEEP,Paradeep Phosphates
NSE,17130,PARAGMILK,Parag Milk Foods
NSE,13951,PARACABLES,Paramount Communications
NSE,5911,PARAS,Paras Defence Space Tech
NSE,8975,PARASPETRO,PARAS PETROFILS LTD.
NSE,5460,PARIN,Parin Furniture
NSE,13791,PARSVNATH,Parsvnath Developers
NSE,2599,PARTYCRUS,Party Cruisers
NSE,21657,PASHUPATI,Pashupati Cotspin
NSE,6045,PASUPTAC,Pasupati Acrylons
NSE,17030,PATANJALI,Patanjali Foods
NSE,11702,PATELENG,Patel Engineering
NSE,15219,PATINTLOG,Patel Integrated Logistic
NSE,15137,PATTECH,Pattech Fitwell Tube Components
NSE,16192,PAVNAIND,Pavna Industries
NSE,6705,PAYTM,Paytm
NSE,6656,POLICYBZR,PB FinTech
NSE,29124,PCJEWELLER,PC Jeweller
NSE,2649,PCBL,PCBL
NSE,5264,PDSL,PDS Multinational Fashions
NSE,8735,PROPEQUITY,PE Analytics
NSE,14260,PGIL,Pearl Global Industries
NSE,2610,PEARLPOLY,Pearl Polymers
NSE,2256,PENINLAND,Peninsula Land
NSE,20621,PENIND,Pennar Industries
NSE,2823,PENTAGOLD,Penta Gold
NSE,17132,PENTAGON,Pentagon Rubber
NSE,11250,PERFECT,Perfect Infraengineers
NSE,10318,PKTEA,Peria Karamalai Tea
NSE,18365,PERSISTENT,Persistent Systems
NSE,11351,PETRONET,Petronet LNG
NSE,2643,PFIZER,Pfizer
NSE,25358,PGEL,PG Electroplast
NSE,11612,PHANTOMFX,Phantom Digital Effects
NSE,14552,PHOENIXLTD,Phoenix Mills
NSE,24184,PIIND,PI Industries
NSE,2664,PIDILITIND,Pidilite Industries
NSE,30838,PILITA,Pil Italica Lifestyle
NSE,11445,PILANIINVS,Pilani Investment and Industries Corp
NSE,13463,PIONEEREMB,Pioneer Embroideries
NSE,2412,PEL,Piramal Enterprises
NSE,11571,PPLPHARMA,Piramal Pharma
NSE,14134,PITTIENG,Pitti Engineering
NSE,9087,PIXTRANS,PIX Transmissions
NSE,13920,PLASTIBLEN,Plastiblends India
NSE,8736,PNBGILTS,PNB Gilts
NSE,18908,PNBHOUSING,PNB Housing Finance
NSE,9385,PNCINFRA,PNC Infratech
NSE,20450,PODDARHOUS,Poddar Housing & Development
NSE,19036,PODDARMENT,Poddar Pigments
NSE,17651,POKARNA,Pokarna
NSE,25718,POLYMED,Poly Medicure
NSE,9590,POLYCAB,Polycab India
NSE,2687,POLYPLEX,Polyplex Corporation
NSE,14385,POCL,PONDY OXIDES & CHEM LTD
NSE,10661,PONNIERODE,Ponni Sugars Erode
NSE,11403,POONAWALLA,Poonawalla Fincorp
NSE,14299,PFC,Power Finance Corporation
NSE,14977,POWERGRID,Power Grid Corporation of India
NSE,15730,PIGL,POWER INSTRUMENT (G) LTD
NSE,10473,POWERMECH,Power Mech Projects
NSE,15209,PPAP,PPAP Automotive
NSE,2705,PRAJIND,Praj Industries
NSE,13941,PRAENG,Prajay Engineers Syndicate
NSE,2708,PRAKASH,Prakash Industries
NSE,10297,PPL,Prakash Pipes
NSE,19599,PRAKASHSTL,Prakash Steelage
NSE,21840,DIAMONDYD,Prataap Snacks
NSE,1216,PRAXIS,Praxis Home Retail
NSE,12603,PRECAM,Precision Camshafts
NSE,7950,PRECISION,PRECISION METALIKS LTD
NSE,2717,PRECWIRE,Precision Wires India
NSE,2711,PRECOT,Precot
NSE,6248,PREMIER,Premier
NSE,17397,PREMEXPLN,Premier Explosives
NSE,10401,PREMIERPOL,Premier Polyfilm
NSE,11672,PRESSMN,Pressman Advertising
NSE,20302,PRESTIGE,Prestige Estate
NSE,19631,PRICOLLTD,Pricol
NSE,13496,PFOCUS,Prime Focus
NSE,11864,PRIMESECU,Prime Securities
NSE,16045,PRINCEPIPE,Prince Pipes and Fittings
NSE,2739,PRSMJOHNSN,Prism Johnson
NSE,8310,PRITI,PRITI INTERNATIONAL LTD
NSE,5292,PRITIKAUTO,Pritika Auto Industries
NSE,12971,PRITIKA,Pritika Engineering Components
NSE,9342,PNC,Pritish Nandy Communications
NSE,8825,PRIVISCL,Privi Speciality Chemicals
NSE,940,PGHL,Procter & Gamble Health
NSE,2535,PGHH,Procter & Gamble Hygiene & Health Care
NSE,19352,PROLIFE,Prolife Industries
NSE,16483,PROV,Proventus Agrocom
NSE,28859,PROZONINTU,Prozone Intu Properties
NSE,9553,PRUDENT,Prudent Corporate Advisors
NSE,20877,PSPPROJECT,PSP Projects
NSE,11355,PTC,PTC India
NSE,22602,PFS,PTC India Financial Services
NSE,16682,PTCIL,PTC Industries
NSE,14101,PTL,PTL Enterprises
NSE,15377,PDMJEPAPER,Pudumjee Paper Products
NSE,507,PULZ,Pulz Electronics
NSE,21001,PSB,Punjab & Sind Bank
NSE,4344,PUNJABCHEM,Punjab Chemicals & Crop Protection
NSE,10666,PNB,Punjab National Bank
NSE,14922,PURVA,Puravankara
NSE,6273,PVP,PVP Ventures
NSE,13147,PVRINOX,PVR Inox
NSE,11467,QMSMEDI,QMS Medical Allied Services
NSE,5870,QUADPRO,QUADPRO ITES LIMITED
NSE,14613,QFIL,Quality Foils
NSE,17704,QUESS,Quess Corp
NSE,13116,QUICKHEAL,Quick Heal Technologies
NSE,15285,QUICKTOUCH,Quicktouch Technologies
NSE,13414,RSYSTEMS,R Systems International
NSE,15391,RACE,Race Eco Chain
NSE,9854,RILINFRA,Rachana Infrastructure
NSE,11268,RADAAN,Radaan Mediaworks
NSE,4820,RMCL,Radha Madhav Corporation
NSE,10343,RADHIKAJWE,Radhika Jeweltech
NSE,13580,RADIANTCMS,Radiant Cash Management Services
NSE,10990,RADICO,Radico Khaitan
NSE,9552,RVNL,Rail Vikas Nigam
NSE,2431,RAILTEL,Railtel Corporation of India
NSE,15337,RAIN,Rain Industries
NSE,9408,RAINBOW,Rainbow Childrens Medicare
NSE,359,ROML,Raj Oil Mills
NSE,8428,RAJRILTD,RAJ RAYON INDUSTRIES LTD
NSE,14407,RAJTV,Raj TV Network
NSE,9499,ARENTERP,Rajdarshan Industries
NSE,7401,RAJESHEXPO,Rajesh Exports
NSE,2171,RAJMET,Rajnandini Metal
NSE,18962,RAJRATAN,Rajratan Global Wire
NSE,6913,RPPL,RAJSHREE POLYPACK LTD
NSE,2809,RAJSREESUG,Rajshree Sugars & Chemicals
NSE,2816,RALLIS,Rallis India
NSE,10485,RAMRAT,Ram Ratna Wires
NSE,10568,RAMAPHO,Rama Phosphates
NSE,10300,RAMASTEEL,Rama Steel Tubes
NSE,2043,RAMCOCEM,Ramco Cements
NSE,4587,RAMCOIND,Ramco Industries
NSE,7851,RAMCOSYS,Ramco Systems
NSE,11411,RKFORGE,Ramkrishna Forgings
NSE,20134,RAMKY,Ramky Infrastructure
NSE,2837,RANASUG,Rana Sugars
NSE,16745,RBL,Rane Brake Lining
NSE,16755,RANEENGINE,Rane Engine Valve
NSE,2844,RANEHOLDIN,Rane Holdings
NSE,11975,RML,Rane Madras
NSE,2866,RCF,Rashtriya Chemicals and Fertilizers
NSE,7177,RATEGAIN,RateGain Travel
NSE,13451,RATNAMANI,Ratnamani Metals and Tubes
NSE,27297,RTNINDIA,RattanIndia Enterprises
NSE,17520,RTNPOWER,RattanIndia Power
NSE,1565,RVHL,Ravinder Heights
NSE,2859,RAYMOND,Raymond
NSE,18391,RBLBANK,RBL Bank
NSE,13570,RBMINFRA,RBM Infracon
NSE,14255,REDINGTON,Redington
NSE,17764,REFEX,Refex Industries
NSE,9051,REGENCERAM,Regency Ceramics
NSE,24225,RELAXO,Relaxo Footwears
NSE,51,RELIABLE,Reliable Data Services
NSE,9652,RELCHEMQ,Reliance Chemotex
NSE,13188,RCOM,Reliance Communications
NSE,21733,RHFL,Reliance Home Finance
NSE,2912,RIIL,Reliance Industrial Infrastructure
NSE,2885,RELIANCE,Reliance Industries
NSE,553,RELINFRA,Reliance Infrastructure
NSE,15259,RPOWER,Reliance Power
NSE,15068,RELIGARE,Religare Enterprises
NSE,3965,REMSONSIND,Remsons Industries
NSE,16154,REMUS,Remus Pharmaceuticals
NSE,15129,RGL,Renaissance Jewellery
NSE,29598,REPCOHOME,Repco Home Finance
NSE,13126,REPRO,Repro India
NSE,20323,RESPONIND,Responsive Industries
NSE,1494,RBA,Restaurant Brand Asia Burger King
NSE,11964,REVATHI,Revathi Equipment
NSE,5309,REXPIPES,REX PIPES AND CABLES LTD
NSE,31163,RHIM,RHI Magnesita India
NSE,8208,RICHA,Richa Info Systems
NSE,2909,RICOAUTO,Rico Auto Industries
NSE,8944,RITCO,Ritco Logistics
NSE,11910,RITEZONE,Rite Zone Chemcon India
NSE,3761,RITES,RITES
NSE,1547,RKEC,RKEC Projects
NSE,21816,RMDRIP,RM Drip and Sprinklers System
NSE,15157,RHL,Robust Hotels
NSE,5279,ROLEXRINGS,Rolex Rings
NSE,19108,ROLLT,Rollatainers
NSE,6258,ROLTA,ROLTA INDIA LTD
NSE,19410,ROSSARI,Rossari Biotech
NSE,28913,ROSSELLIND,Rossell India
NSE,9049,ROTO,Roto Pumps
NSE,128,ROUTE,Route Mobile
NSE,13182,ROHLTD,Royal Orchid Hotels
NSE,16725,RPGLIFE,RPG Life Sciences
NSE,20764,RPPINFRA,RPP Infra Projects
NSE,8119,RPSGVENT,RPSG Ventures
NSE,8426,RSSOFTWARE,RS Software
NSE,2794,RSWM,RSWM
NSE,2939,RUBYMILLS,Ruby Mills
NSE,8423,RUCHINFRA,Ruchi Infrastructure
NSE,13821,RUCHIRA,Ruchira Papers
NSE,1480,REPL,Rudrabhishek Enterprises
NSE,25724,RUPA,Rupa & Company
NSE,15355,RECLTD,Rural Electrification Corporation
NSE,24595,RUSHIL,Rushil Decor
NSE,20698,SCHAND,S Chand Group
NSE,8733,S&SPOWER,S&S POWER SWITCHGEARS
NSE,18501,SABEVENTS,SAB Events & Governance
NSE,15060,SABTN,SAB TV
NSE,10982,SABAR,Sabar Flex India
NSE,13240,SADBHAV,Sadbhav Engineering
NSE,10622,SADBHIN,Sadbhav Infrastructure Projects
NSE,15343,SADHNANIQ,Sadhana Nitrochem
NSE,13035,SAFARI,Safari Industries
NSE,14068,SAGCEM,Sagar Cements
NSE,8175,SAGARDEEP,Sagardeep Alloys
NSE,13689,SAH,SAH POLYMERS LIMITED
NSE,16711,SAHANA,Sahana System
