exchange,stockCode,stockSymbol,companyName
NSE,14900,SAHYADRI,Sahyadri Industries
NSE,9539,SAKAR,Sakar Healthcare
NSE,11794,SAKSOFT,Saksoft
NSE,2969,SAKHTISUG,Sakthi Sugars
NSE,13251,SAKUMA,Sakuma Exports
NSE,11634,SALSTEEL,SAL Steel
NSE,13025,SECL,Salasar Exteriors & Contour
NSE,21362,SALASAR,Salasar Techno Engineering
NSE,17351,SALONA,Salona Cotspin
NSE,11399,SALZERELEC,Salzer Electronics
NSE,4127,SAMBHAAV,Sambhaav Media
NSE,4204,MOTHERSON,Samvardhana Motherson International
NSE,2988,SANDESH,Sandesh
NSE,2397,SANDHAR,Sandhar Technologies
NSE,4184,SANGAMIND,Sangam (India)
NSE,2997,SANGHIIND,Sanghi Industries
NSE,14058,SANGHVIMOV,Sanghvi Movers
NSE,11032,SANGINITA,Sanginita Chemicals
NSE,1442,SANOFI,Sanofi India
NSE,5751,SANSERA,Sansera Engineering
NSE,46,SANWARIA,Sanwaria Consumer
NSE,6718,SAPPHIRE,Sapphire Foods India
NSE,17758,SARDAEN,Sarda Energy & Minerals
NSE,7322,SAREGAMA,Saregama India
NSE,14043,SARLAPOLY,Sarla Performance Fibers
NSE,6850,SMLT,Sarthak Metals
NSE,12913,SARVESHWAR,Sarveshwar Foods
NSE,11983,SASKEN,Sasken Technologies
NSE,20063,SASTASUNDR,Sastasundar Ventures
NSE,12015,SATINDLTD,Sat Industries
NSE,11045,SATIA,Satia Industries
NSE,10453,SATIN,Satin Creditcare
NSE,3021,SOTL,Savita Oil Technologies
NSE,6794,SBC,SBC Exports
NSE,17971,SBICARD,SBI Cards
NSE,21808,SBILIFE,SBI Life Insurance
NSE,1011,SCHAEFFLER,Schaeffler India
NSE,31234,SCHNEIDER,Schneider Electric Infra
NSE,27307,SEPOWER,SE Power
NSE,2616,SEAMECLTD,Seamec
NSE,11520,SECURCRED,SecUR Credentials
NSE,11058,SECURKLOUD,SecureKloud Technologies
NSE,21501,SIS,Security and Intelligence Services
NSE,7094,SEJALLTD,Sejal Glass
NSE,6274,SELMC,SEL Manufacturing
NSE,13598,SELAN,Selan Exploration Technology
NSE,17271,SENCO,Senco Gold
NSE,14296,SEQUENT,Sequent Scientific
NSE,17416,SERVICE,Service Care
NSE,5511,SERVOTECH,SERVOTECH POWER SYS LTD.
NSE,3066,SESHAPAPER,Seshasayee Paper & Boards
NSE,17518,SETCO,Setco Automotive
NSE,25418,SETUINFRA,Setubandhan Infrastructure
NSE,10836,SEYAIND,Seya Industries
NSE,11212,SHK,SH Kelkar and Company
NSE,11856,SHAHALLOYS,Shah Alloys
NSE,8727,SHAILY,Shaily Engineering Plastics
NSE,10683,SHAIVAL,Shaival Reality
NSE,25574,SHAKTIPUMP,Shakti Pumps
NSE,714,SHALBY,Shalby Hospitals
NSE,15342,SHALPAINTS,Shalimar Paints
NSE,20321,SHANKARA,Shankara Building Products
NSE,3078,SHANTIGEAR,Shanthi Gears
NSE,5650,SHANTI,SHANTI OVERSEAS INDIA LTD
NSE,4992,SHARDACROP,Sharda Cropchem
NSE,10530,SHARDAMOTR,Sharda Motor
NSE,14869,SHAREINDIA,SHARE IND. SECURITIES LTD
NSE,104,SHAREINDIA,Share India Securities
NSE,19184,SFL,Sheela Foam
NSE,12081,SCPL,Sheetal Cool Products
NSE,5072,SHEMAROO,Shemaroo Entertainment
NSE,14172,SHERA,Shera Energy
NSE,8394,SHIGAN,SHIGAN QUANTUM TECH LTD
NSE,17752,SHILPAMED,Shilpa Medicare
NSE,3048,SCI,Shipping Corporation of India
NSE,13446,SHIVAUM,Shiv Aum Steels
NSE,1503,SHIVAMILLS,Shiva Mills
NSE,804,SHIVATEX,Shiva Texyarn
NSE,4656,SBCL,Shivalik Bimetal Controls
NSE,7016,SHIVALIK,Shivalik Rasayan
NSE,13756,SHIVAMAUTO,Shivam Autotech
NSE,11813,SHOPERSTOP,Shoppers Stop
NSE,716,SHRADHA,Shradha Infraprojects
NSE,3103,SHREECEM,Shree Cement
NSE,3099,SHREDIGCEM,Shree Digvijay Cement Company
NSE,10588,SHREEPUSHK,Shree Pushkar Chemicals
NSE,143,SRPL,SHREE RAM PROTEINS LTD.
NSE,17297,SRPL-RE,Shree Ram Proteins RE
NSE,7634,SHREERAMA,Shree Rama Multi-Tech
NSE,13565,RAMANEWS,Shree Rama Newsprint & Papers
NSE,12026,RENUKA,Shree Renuka Sugars
NSE,21868,TIRUPATI,Shree Tirupati Balajee
NSE,15121,SVLL,Shree Vasu Logistics
NSE,14305,OSWALSEEDS,ShreeOswal Seeds And Chemicals
NSE,11149,SHRENIK,Shrenik
NSE,9054,SHREYANIND,Shreyans Industries
NSE,3129,SHREYAS,Shreyas Shipping & Logistics
NSE,17015,SRIRAM,SHRI RAM SWITCHGEARS LTD
NSE,15308,SEPC,Shriram EPC
NSE,4306,SHRIRAMFIN,Shriram Finance
NSE,17186,SHRIPISTON,Shriram Pistons & Rings
NSE,7200,SHRIRAMPPS,Shriram Properties
NSE,6451,SHUBHLAXMI,Shubhlaxmi Jewel Art
NSE,10188,SHYAMCENT,Shyam Century Ferrous
NSE,4693,SHYAMMETL,Shyam Metalics And Energy
NSE,13740,SHYAMTEL,Shyam Telecom
NSE,3148,SIDDHIKA,SIDDHIKA COATINGS LIMITED
NSE,3150,SIEMENS,Siemens
NSE,6663,SIGACHI,Sigachi Industries
NSE,16658,SIGMA,Sigma Solve
NSE,4517,SIGIND,Signet Industries
NSE,6226,SIKKO,SIKKO Industries
NSE,4105,SILINV,SIL Investments
NSE,2495,SILGO,Silgo Retail
NSE,19097,SILLYMONKS,Silly Monks Entertainment
NSE,9422,SILVERTUC,Silver Touch Technologies
NSE,14612,SIMBHALS,Simbhaoli Sugars
NSE,3162,SIMPLEXINF,Simplex Infrastructures
NSE,16859,SINDHUTRAD,Sindhu Trade Links
NSE,381,SINTERCOM,Sintercom India
NSE,21466,SPTL,Sintex Plastics Technology
NSE,11050,SIRCA,SIRCA PAINT INDIA LIMITED
NSE,14001,SITINET,Siti Networks
NSE,14096,SIYSIL,Siyaram Silk Mills
NSE,6643,SJS,SJS Enterprises
NSE,18883,SJVN,SJVN
NSE,3186,SKFINDIA,SKF India
NSE,9428,SKIPPER,Skipper
NSE,4732,SKMEGGPROD,SKM Egg Products Export
NSE,10325,SKP,SKP Bearing Industries
NSE,1124,SKSTEXTILE,SKS Textiles
NSE,13634,SKYGOLD,Sky Gold
NSE,9889,SMARTLINK,Smartlink Holdings
NSE,2320,SMCGLOBAL,SMC Global Securities
NSE,3387,SMLISUZU,SML Isuzu
NSE,21551,SMSLIFE,SMS Lifesciences
NSE,14329,SMSPHARMA,SMS Pharmaceuticals
NSE,847,SMVD,SMVD Poly Pack
NSE,4843,SNOWMAN,Snowman Logistics
NSE,13826,SOBHA,Sobha
NSE,8266,SOFTTECH,SoftTech Engineers
NSE,13332,SOLARINDS,Solar Industries
NSE,3672,SOLARA,Solara Active Pharma Sciences
NSE,1231,SOLEX,Solex Energy
NSE,1338,SDBL,Som Distilleries & Breweries
NSE,9104,SOMATEX,Soma Textiles & Industries
NSE,3880,SOMANYCERA,Somany Ceramics
NSE,17798,SOMICONVEY,Somi Conveyor Beltings
NSE,4684,SONACOMS,Sona BLW Precision Forgings
NSE,13616,SONAHISONA,SONA HI SONA JEWELL G LTD
NSE,8806,SONAMCLOCK,Sonam Clock
NSE,6596,SONATSOFTW,Sonata Software
NSE,9458,SONUINFRA,Sonu Infratech
NSE,14993,SOTAC,Sotac Pharmaceuticals
NSE,5948,SOUTHBANK,South Indian Bank
NSE,9679,SOUTHWEST,South West Pinnacle
NSE,3252,SPIC,Southern Petrochemical Industries
NSE,18252,SPAL,SP Apparels
NSE,8521,SPRL,SP REFRACTORIES LIMITED
NSE,19372,SPCENET,SPACENET ENTERS IND LTD
NSE,11435,SPANDANA,Spandana Sphoorty Financial
NSE,27107,SPECIALITY,Speciality Restaurants
NSE,5060,SPECTRUM,Spectrum Electrical Industries
NSE,16876,SPECTSTM,Spectrum Talent Management
NSE,8163,SPENCERS,Spencers Retail
NSE,22439,SPENTEX,Spentex Industries
NSE,11935,SPLIL,SPL Industries
NSE,7166,SPMLINFRA,SPML Infra
NSE,10733,SPORTKING,Sportking India
NSE,14582,SRHHYPOLTD,Sree Rayalaseema Hi-Strength H
NSE,31837,SREEL,Sreeleathers
NSE,7206,SREINFRA,SREI Infrastructure Finance
NSE,3273,SRF,SRF
NSE,8417,HAVISHA,Sri Havisha Hospital
NSE,14411,SRIVASAVI,Srivasavi Adhesive Tapes
NSE,2689,SSINFRA,SSINFRA
NSE,27,SCAPDVR,Stampede Capital
NSE,11298,SIL,Standard Industries
NSE,21091,STARCEMENT,Star Cement
NSE,7083,STARHEALTH,Star Health Insurance
NSE,3291,STARPAPER,Star Paper Mills
NSE,9314,STARTECK,Starteck Finance
NSE,3045,SBIN,State Bank of India
NSE,10948,STCINDIA,State Trading Corporation of India
NSE,2963,SAIL,Steel Authority of India
NSE,10406,STEELCITY,Steel City Securities
NSE,21339,STEELXIND,Steel Exchange India
NSE,11829,SSWL,Steel Strips Wheels
NSE,6803,STEELCAS,Steelcast
NSE,21484,STEL,STEL Holdings
NSE,12489,SWSOLAR,Sterling & Wilson Renewable Energy
NSE,4299,STERTOOLS,Sterling Tools
NSE,9309,STLTECH,Sterlite Technologies
NSE,13367,SGL,STL Global
NSE,2107,STOVEKRAFT,Stove Kraft
NSE,7374,STAR,Strides Pharma Science
NSE,5186,STYLAMIND,Stylam Industries
NSE,19,STYRENIX,Styrenix Performance Materials
NSE,967,SUBEXLTD,Subex
NSE,3324,SUBROS,Subros
NSE,3327,SUDARSCHEM,Sudarshan Chemical Industries
NSE,11804,SUKHJITS,Sukhjit Starch & Chemicals
NSE,13218,SULA,Sula Vineyards
NSE,11141,SUMIT,Sumit Woods
NSE,17105,SUMICHEM,Sumitomo Chemical
NSE,21275,SUMMITSEC,Summit Securities
NSE,14788,SPARC,Sun Pharma Advanced Research Co
NSE,3351,SUNPHARMA,Sun Pharmaceutical
NSE,13404,SUNTV,Sun TV Network
NSE,4179,SUNDRMBRAK,Sundaram Brake Linings
NSE,29008,SUNCLAYLTD,Sundaram Clayton
NSE,16853,SUNCLAYLTD,Sundaram Clayton NCRPS
NSE,3339,SUNDARMFIN,Sundaram Finance
NSE,2183,SUNDARMHLD,Sundaram Finance Holdings
NSE,18931,SUNDARAM,Sundaram Multi Pap
NSE,3345,SUNDRMFAST,Sundram Fasteners
NSE,3348,SUNFLAG,Sunflag Iron & Steel Company
NSE,17641,SUNTECK,Sunteck Realty
NSE,3357,SUPERSPIN,Super Spinning Mills
NSE,20616,SUPERHOUSE,Superhouse
NSE,11689,SUPRAJIT,Suprajit Engineering
NSE,1401,SUPREMEENG,Supreme Engineering
NSE,3363,SUPREMEIND,Supreme Industries
NSE,15006,SUPREMEINF,Supreme Infrastructure
NSE,9617,SPLPETRO,Supreme Petrochemicals
NSE,7390,SUPRIYA,Supriya Lifescience
NSE,21081,SURANASOL,Surana Solar
NSE,10700,SURANAT&P,Surana Telecom And Power
NSE,8513,SURANI,Surani Steel Tubes
NSE,14139,SBGLP,SURATWWALA BUS GROUP LTD
NSE,3375,SURYAROSNI,Surya Roshni
NSE,11852,SURYALAXMI,Suryalakshmi Cotton Mills
NSE,2970,SURYODAY,Suryoday Small Finance Bank
NSE,13801,SUTLEJTEX,Sutlej Textiles And Industries
NSE,643,SUULD,SUUMAYA INDUSTRIES LTD
NSE,11233,SUVEN,Suven Life Sciences
NSE,17945,SUVENPHAR,Suven Pharmaceuticals
NSE,2998,SUVIDHAA,Suvidhaa Infoserve
NSE,12018,SUZLON,Suzlon Energy
NSE,5023,SVPGLOB,SVP Global Ventures
NSE,27095,SWANENERGY,Swan Energy
NSE,3384,SWARAJENG,Swaraj Engines
NSE,8608,SWARAJ,SWARAJ SUITING LIMITED
NSE,11492,SWASTIK,Swastik Pipe
NSE,11909,SWELECTES,SWELECT Energy Systems
NSE,24190,SYMPHONY,Symphony
NSE,11992,SYNCOMF,Syncom Formulations
NSE,5116,SGIL,Synergy Green Industries
NSE,10243,SYNGENE,Syngene International
NSE,17203,SYNOPTICS,Synoptics Technologies
NSE,10793,SYRMA,Syrma SGS
NSE,14506,SYSTANGO,Systango Technologies
NSE,3396,TAINWALCHM,Tainwala Chemicals & Plastics
NSE,9354,TAJGVK,Taj GVK Hotels & Resorts
NSE,14917,TAKE,Take Solutions
NSE,13648,TALBROAUTO,Talbros Automotive Components
NSE,3980,TNPL,Tamil Nadu Newsprint and Papers
NSE,10945,TMB,Tamilnad Mercantile Bank
NSE,3509,TNPETRO,Tamilnadu Petroproducts
NSE,9884,TNTELE,Tamilnadu Telecommunications
NSE,13976,TANLA,Tanla Platforms
NSE,10986,TAPIFRUIT,Tapi Fruit Processing
NSE,2117,TARACHAND,TARA CHAND INFRA SOLN LTD
NSE,18831,TARAPUR,Tarapur Transformers
NSE,14771,TARMAT,Tarmat
NSE,6943,TARSONS,Tarsons Products
NSE,20092,TASTYBITE,Tasty Bite Eatables
NSE,3405,TATACHEM,Tata Chemicals
NSE,724,TATACOFFEE,Tata Coffee
NSE,3721,TATACOMM,Tata Communications
NSE,11536,TCS,Tata Consultancy Services
NSE,3432,TATACONSUM,Tata Consumer Products
NSE,3411,TATAELXSI,Tata Elxsi
NSE,1621,TATAINVEST,Tata Investment Corporation
NSE,3423,TATAMETALI,Tata Metaliks
NSE,3456,TATAMOTORS,Tata Motors
NSE,16965,TATAMTRDVR,Tata Motors DVR
NSE,3426,TATAPOWER,Tata Power
NSE,3499,TATASTEEL,Tata Steel
NSE,1639,TATASTLLP,Tata Steel Long Products
NSE,8954,TTML,Tata Teleservices Maharashtra
NSE,5162,TATVA,Tatva Chintan Pharma
NSE,27037,TBZ,TBZ Jewellers
NSE,19223,TCIEXP,TCI Express
NSE,4172,TCNSBRANDS,TCNS Clothing Company
NSE,184,TCPLPACK,TCPL Packaging
NSE,25178,TDPOWERSYS,TD Power Systems
NSE,12716,TEAMLEASE,Teamlease Services
NSE,13538,TECHM,Tech Mahindra
NSE,25190,TECHIN,Techindia Nirman
NSE,6445,TECHNOE,Techno Electric & Engineering
NSE,14223,TIIL,Technocraft Industries
NSE,14739,TECILCHEM,TECIL CHEMICALS
NSE,7105,TEGA,Tega Industries
NSE,21131,TEJASNET,Tejas Networks
NSE,3280,TEMBO,Tembo Global Industries
NSE,19296,TERASOFT,Tera Software
NSE,11549,TEXINFRA,Texmaco Infrastructure & Holdings
NSE,21828,TEXRAIL,Texmaco Rail & Engineering
NSE,18214,TEXMOPIPES,Texmo Pipes & Products
NSE,14611,TGBHOTELS,TGB Banquets & Hotels
NSE,18118,THANGAMAYL,Thangamayil Jewellery
NSE,9014,ANUP,The Anup Engineering
NSE,7919,BYKE,The Byke Hospitality
NSE,21431,THEINVEST,The Investment Trust of India
NSE,399,NIACL,The New India Assurance Co.
NSE,28842,THEJO,Thejo Engineering
NSE,14485,THEMISMED,Themis Medicare
NSE,3475,THERMAX,Thermax
NSE,3496,TIRUMALCHM,Thirumalai Chemicals
NSE,3481,THOMASCOOK,Thomas Cook India
NSE,31021,THOMASCOTT,Thomas Scott
NSE,17032,THYROCARE,Thyrocare Technologies
NSE,14019,TIDEWATER,Tide Water Oil
NSE,25486,TIJARIA,Tijaria Polypipes
NSE,11624,TIL,TIL LTD
NSE,19196,TI,Tilaknagar Industries
NSE,14707,TIMETECHNO,Time Technoplast
NSE,10717,TIMESGTY,Times Guaranty
NSE,7800,TIMESCAN,Timescan Logistics
NSE,14198,TIMKEN,Timken India
NSE,3493,TINPLATE,Tinplate Company
NSE,11378,TIPSFILMS,Tips Films
NSE,9117,TIPSINDLTD,Tips Industries
NSE,22284,TIRUPATIFL,TIRUPATI FORGE LIMITED
NSE,15414,TITAGARH,Titagarh Rail Systems
NSE,3506,TITAN,Titan
NSE,3837,TOKYOPLAST,Tokyo Plast International
NSE,3518,TORNTPHARM,Torrent Pharmaceuticals
NSE,13786,TORNTPOWER,Torrent Power
NSE,22425,TOTAL,Total Transport Systems
NSE,16910,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.
NSE,3466,TFCILTD,Tourism Finance Corporation of India
NSE,9223,TPLPLASTEH,TPL Plastech
NSE,11582,TRACXN,Tracxn Technologies
NSE,15174,TRIL,Transformers & Rectifiers
NSE,10580,TCI,Transport Corporation of India
NSE,14319,TFL,Transwarranty Finance
NSE,21260,TRANSWIND,Transwind Infrastructures
NSE,25082,TREEHOUSE,Tree House Education & Accessories
NSE,7605,TREJHARA,Trejhara Solutions
NSE,1964,TRENT,Trent
NSE,17987,TRF,TRF
NSE,9685,TRIDENT,Trident
NSE,17210,TRIDHYA,Tridhya Tech
NSE,5428,TRIGYN,Trigyn Technologies
NSE,13081,TRIVENI,Triveni Engineering & Industries
NSE,25584,TRITURBINE,Triveni Turbines
NSE,9378,TRU,TruCap Finance
NSE,11369,TTKHLTCARE,TTK Healthcare
NSE,3546,TTKPRESTIG,TTK Prestige
NSE,14314,TTL,TTL
NSE,312,TIINDIA,Tube Invest of India
NSE,11275,TVTODAY,TV Today Network
NSE,18504,TVVISION,TV Vision
NSE,14208,TV18BRDCST,TV18 Broadcast
NSE,11265,TVSELECT,TVS Electronics
NSE,8479,TVSMOTOR,TVS Motors
NSE,14245,TVSSRICHAK,TVS Srichakra
NSE,7739,UCAL,UCAL
NSE,11223,UCOBANK,UCO Bank
NSE,7276,UDAICEMENT,Udaipur Cement Works
NSE,14871,USK,Udayshivkumar Infra
NSE,1053,UFLEX,UFLEX
NSE,9039,UFO,UFO Moviez India
NSE,19578,UGARSUGAR,Ugar Sugar Works
NSE,5313,UGROCAP,UGRO Capital
NSE,25540,UJAAS,Ujaas Energy
NSE,17069,UJJIVAN,Ujjivan Financial Services
NSE,15228,UJJIVANSFB,Ujjivan Small Finance Bank
NSE,5945,UWCSL,Ultra Wiring Connect
NSE,11532,ULTRACEMCO,UltraTech Cement
NSE,13349,UMA,Uma Converter
NSE,8845,UMAEXPORTS,Uma Exports
NSE,11387,UMANGDAIRY,Umang Dairies
NSE,3579,UNICHEMLAB,Unichem Laboratories
NSE,7791,UNIINFO,UNIINFO Telecom Services
NSE,10753,UNIONBANK,Union Bank of India
NSE,13057,UNIPARTS,Uniparts India
NSE,11293,UNIENTER,Uniphos Enterprises
NSE,8893,UNITECH,Unitech Group
NSE,16713,UBL,United Breweries
NSE,201,UNIDT,United Drilling Tools
NSE,17999,UNITEDTEA,United Nilgiri Tea
NSE,11287,UPL,United Phosphorus
NSE,7564,UNITEDPOLY,UNITED POLYFAB GUJ. LTD.
NSE,10447,MCDOWELL-N,United Spirits
NSE,18977,UNIVASTU,UNIVASTU INDIA LIMITED
NSE,3607,UNIVCABLES,Universal Cables
NSE,17659,UNIVPHOTO,Universus Photo Imagings
NSE,14154,UNOMINDA,UNO Minda
NSE,10610,USASEEDS,UPSURGE SEEDS OF AGRI LTD
NSE,10710,VEEKAYEM,Upsurge Seeds of Agriculture
NSE,17071,URAVI,Uravi T and Wedge Lamps
NSE,16888,URBAN,Urban Enviro Waste Management
NSE,20203,URJA,Urja Global
NSE,8840,USHAMART,Usha Martin
NSE,19142,UMESLTD,Usha Martin Education & Solutions
NSE,4212,UCL,Ushanti Colour Chem
NSE,527,UTIAMC,UTI Asset Management Company
NSE,14535,GOLDSHARE,UTI GOLD ETF
NSE,17358,UTKARSHBNK,Utkarsh Small Finance Bank
NSE,13376,UTTAMSUGAR,Uttam Sugar Mills
NSE,3188,VMARCIND,V Marc India
NSE,29284,VMART,V Mart Retail
NSE,15362,VGUARD,V-Guard Industries
NSE,12863,V1NSETEST,V1NSETEST
NSE,14770,V2RETAIL,V2 Retail
NSE,20188,WABAG,VA Tech Wabag
NSE,24196,VADILALIND,Vadilal Industries
NSE,20973,VSCL,Vadivarhe Speciality Chemicals
NSE,11364,VAIBHAVGBL,Vaibhav Global
NSE,8259,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD
NSE,16589,VAISHALI,Vaishali Pharma
NSE,13342,VAKRANGEE,Vakrangee
NSE,330,VALIANTORG,Valiant Organics
NSE,11179,CLOUD,Varanium Cloud
NSE,11220,VARDHACRLC,Vardhaman Acrylics
NSE,11892,VHL,Vardhman Holdings
NSE,6893,VARDMNPOLY,Vardhman Polytex
NSE,27067,VSSL,Vardhman Special Steels
NSE,2073,VTL,Vardhman Textiles
NSE,3857,VARROC,Varroc Engineering
NSE,18921,VBL,Varun Beverages
NSE,16454,DENTALKART,Vasa Denticity
NSE,1274,VASA,Vasa Retail and Overseas
NSE,18110,VASCONEQ,Vascon Engineers
NSE,25340,VASWANI,Vaswani Industries
NSE,9027,VCL,Vaxtex Cotfab
NSE,8167,MANYAVAR,Vedant Fashions
NSE,3063,VEDL,Vedanta
NSE,14590,VELS,Vels Film International
NSE,3757,VENKEYS,Venkys India
NSE,9592,VENUSPIPES,Venus Pipes & Tubes
NSE,13856,VENUSREM,Venus Remedies
NSE,2666,VERA,VERA SYNTHETIC LIMITED
NSE,8890,VERANDA,Veranda Learning Solutions
NSE,14491,VERTEXPLUS,Vertexplus Technologies
NSE,18865,VERTOZ,Vertoz Advertising
NSE,3676,VESUVIUS,Vesuvius India
NSE,8652,VETO,Veto Switchgear Cable
NSE,14316,VIAZ,Viaz Tyres
NSE,4818,VICEROY,Viceroy Hotels
NSE,13536,VIDHIING,Vidhi Specialty Food Ingredients
NSE,5585,VIJAYA,Vijaya Diagnostic Centre
NSE,17691,VIJIFIN,Viji Finance
NSE,25756,VIKASECO,Vikas Ecotech
NSE,9931,VIKASLIFE,Vikas Lifecare
NSE,16954,VILINBIO,Vilin Bio Med
NSE,13101,VIMTALABS,Vimta Labs
NSE,17364,VINATIORGA,Vinati Organics
NSE,3694,VINDHYATEL,Vindhya Telelinks
NSE,3807,VINEETLAB,Vineet Laboratories
NSE,12506,VINNY,Vinny Overseas
NSE,16821,VINYLINDIA,Vinyl Chemicals
NSE,14847,VIPCLOTHNG,VIP Clothing
NSE,3703,VIPIND,VIP Industries
NSE,8424,VIPULLTD,Vipul
NSE,15304,VIRINCHI,Virinchi
NSE,13298,VISASTEEL,VISA Steel
NSE,29877,VIVIDHA,Visagar Polytex
NSE,4221,VISAKAIND,Visaka Industries
NSE,7303,VISESHINFO,Visesh Infotechnics
NSE,11773,VISHAL,Vishal Fabrics
NSE,6908,VISHNU,Vishnu Chemicals
NSE,13702,VISHWARAJ,Vishwaraj Sugar Industries
NSE,11920,VITAL,Vital Chemtech
NSE,10967,VIVIANA,Viviana Power Tech
NSE,7610,VIVO,VIVO COLLAB SOLUTIONS LTD
NSE,3715,VLSFINANCE,VLS Finance
NSE,14366,IDEA,Vodafone Idea
NSE,13577,VOLTAMP,Voltamp Transformers
NSE,3718,VOLTAS,Voltas
NSE,8696,VRLLOG,VRL Logistics
NSE,3724,VSTIND,VST Industries
NSE,24292,VSTTILLERS,VST Tillers Tractors
NSE,14832,WSI,W S Industries India
NSE,9079,WALCHANNAG,Walchandnagar Industries
NSE,5013,WALPAR,WALPAR NUTRITIONS LIMITED
NSE,14067,WANBURY,Wanbury
NSE,3745,WATERBASE,Waterbase
NSE,9865,WEWIN,We Win
NSE,1923,WEALTH,Wealth First Portfolio Managers
NSE,14602,WEBELSOLAR,Websol Energy System
NSE,4945,WEIZMANIND,Weizmann
NSE,11821,WELCORP,Welspun Corp
NSE,11626,WELENT,Welspun Enterprises
NSE,11253,WELSPUNIND,Welspun India
NSE,19804,WELINV,Welspun Investments and Commercials
NSE,4235,WENDT,Wendt India
NSE,3799,WSTCSTPAPR,West Coast Paper Mills
NSE,20491,WIPL,Western India Plywoods
NSE,11580,WESTLIFE,Westlife Foodworld
NSE,3766,WHEELS,Wheels India
NSE,18011,WHIRLPOOL,Whirlpool of India
NSE,5699,WILLAMAGOR,Williamson Magor
NSE,5366,WINDLAS,WINDLAS BIOTECH LIMITED
NSE,24972,WINDMACHIN,Windsor Machines
NSE,3787,WIPRO,Wipro
NSE,7506,WOCKPHARMA,Wockhardt
NSE,7835,WEL,WONDER ELECTRICALS LTD
NSE,3002,WONDERLA,Wonderla Holidays
NSE,22277,WORTH,Worth Peripherals
NSE,11705,XCHANGING,Xchanging Solutions
NSE,8477,XELPMOC,Xelpmoc Design and Tech
NSE,11407,XPROINDIA,Xpro India
NSE,25003,YAARI,Yaari Digital Integrated Services
NSE,11915,YESBANK,Yes Bank
NSE,5501,YUKEN,Yuken India
NSE,3812,ZEEL,Zee Entertainment
NSE,20856,ZEELEARN,Zee Learn
NSE,14003,ZEEMEDIA,Zee Media Corporation
NSE,7508,ZENTEC,Zen Technologies
NSE,8802,ZENITHEXPO,Zenith Exports
NSE,14566,ZENITHSTL,Zenith Steel Pipes & Industries
NSE,1076,ZENSARTECH,Zensar Technologies
NSE,16915,ZFCVINDIA,ZF Commercial
NSE,12384,ZIMLAB,Zim Laboratories
NSE,3821,ZODIACLOTH,Zodiac Clothing
NSE,7138,ZODIAC,ZODIAC ENERGY LIMITED
NSE,5097,ZOMATO,Zomato
NSE,11394,ZOTA,Zota Healthcare
NSE,29050,ZUARI,Zuari Agro Chemicals
NSE,3827,ZUARIIND,Zuari Industries
NSE,7929,ZYDUSLIFE,Zydus Life Science
NSE,17635,ZYDUSWELL,Zydus Wellness
